,Unnamed: 0,sno,serialno,Computer_FileNO,IncidentDistrict,PermanentDistrict,year_INC_NEP,age_2,Age,Year,Event_Date,Region2,Region1,Mobility,IncidentOutcome,Killed_Type,By_State,By_Maoist,Other_Perpetrators,Gender,MaritalStatus,LanguageGroup,CasteGroup,Partyaffiliation,EconomicStatus,Education,OccupationCategory,Informer,LivelihoodDependence,Compensation,Displacement,DisplacementResettlement,IncidentVictim,lon,lat
9665,9665,56.0,1566.0,2757.0,BARDIYA,56.0,2059.0,,21.0,2002.0,2002-10-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,2.0,4.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.2983576365,28.6522167304
9666,9666,56.0,1569.0,1770.0,BARDIYA,56.0,2058.0,,18.0,2002.0,2002-04-10,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.2950817199,28.2308837813
9667,9667,56.0,1572.0,7721.0,BARDIYA,56.0,2060.0,,48.0,2004.0,2004-04-01,4.0,1.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,4.0,2.0,2.0,3.0,19.0,,1.0,1.0,1.0,0.0,-88.0,81.4166980375,28.2062033009
9668,9668,56.0,1573.0,2782.0,BARDIYA,56.0,2058.0,,18.0,2002.0,2002-04-11,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,4.0,8.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.577654809,28.4367705438
9669,9669,56.0,1574.0,7665.0,BARDIYA,56.0,2058.0,,18.0,2002.0,2002-04-11,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,99.0,4.0,7.0,19.0,,1.0,1.0,0.0,0.0,-88.0,81.3440381888,28.4388731011
9670,9670,56.0,1579.0,1677.0,BARDIYA,56.0,2059.0,,35.0,2002.0,2002-08-11,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,2.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.4686191728,28.2112692718
9671,9671,56.0,1584.0,8990.0,BARDIYA,55.0,2058.0,,38.0,2002.0,2002-04-13,4.0,1.0,1.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,8.0,4.0,1.0,3.0,3.0,17.0,,1.0,0.0,0.0,0.0,-88.0,81.4817503695,28.1217362865
9672,9672,56.0,1586.0,1680.0,BARDIYA,56.0,2059.0,,31.0,2002.0,2002-08-11,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,6.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.3443798144,28.4815754323
9673,9673,56.0,1591.0,7690.0,BARDIYA,56.0,2058.0,19.0,19.0,2002.0,2002-03-31,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,5.0,4.0,7.0,9.0,,1.0,0.0,0.0,0.0,-88.0,81.3132325755,28.2447215095
9674,9674,56.0,1596.0,1663.0,BARDIYA,56.0,2059.0,,21.0,2002.0,2002-05-22,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,3.0,5.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.2467903555,28.5784057651
9675,9675,56.0,1602.0,7664.0,BARDIYA,56.0,2059.0,,24.0,2002.0,2002-10-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,2.0,5.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.2573603775,28.4189413151
9676,9676,56.0,1603.0,5830.0,BARDIYA,56.0,2059.0,,24.0,2002.0,2002-05-22,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,6.0,19.0,,1.0,0.0,0.0,0.0,-88.0,81.3077770879,28.61584642
9677,9677,56.0,1604.0,7742.0,BARDIYA,56.0,2058.0,,33.0,2001.0,2001-12-11,4.0,1.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,9.0,1.0,,1.0,1.0,1.0,0.0,-88.0,81.3933926111,28.590418199
9678,9678,56.0,1608.0,2796.0,BARDIYA,56.0,2058.0,,42.0,2002.0,2002-04-11,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,2.0,4.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.5864108309,28.3303057985
9679,9679,56.0,1610.0,7692.0,BARDIYA,56.0,2061.0,,26.0,2004.0,2004-07-18,4.0,1.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,99.0,2.0,4.0,6.0,,1.0,0.0,0.0,0.0,-88.0,81.441689124,28.2804985138
9680,9680,56.0,1613.0,5781.0,BARDIYA,56.0,2058.0,,28.0,2002.0,2002-03-07,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,1.0,9.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.08682435,28.4075852536
9681,9681,56.0,1615.0,7740.0,BARDIYA,56.0,2057.0,,48.0,2001.0,2001-04-08,4.0,1.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,4.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.4366955263,28.3085347091
9682,9682,56.0,1618.0,7717.0,BARDIYA,56.0,2059.0,,23.0,2002.0,2002-06-07,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,8.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.5522862146,28.4835930412
9683,9683,56.0,1622.0,5821.0,BARDIYA,56.0,2059.0,,16.0,2002.0,2002-06-08,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,99.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.1539472505,28.4231058252
9684,9684,56.0,1623.0,5723.0,BARDIYA,56.0,2058.0,,24.0,2002.0,2002-01-25,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,7.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.5783230171,28.2949191126
9685,9685,56.0,1625.0,2731.0,BARDIYA,56.0,2059.0,,17.0,2003.0,2003-04-01,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,4.0,6.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.3812565433,28.5788393619
9686,9686,56.0,1633.0,7715.0,BARDIYA,56.0,2059.0,,31.0,2002.0,2002-10-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,4.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.4721525671,28.5457390244
9687,9687,56.0,1637.0,7705.0,BARDIYA,56.0,2059.0,,13.0,2002.0,2002-08-17,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.4890863205,28.407317228
9688,9688,56.0,1646.0,1724.0,BARDIYA,56.0,2058.0,,21.0,2001.0,2001-12-29,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.3228063792,28.4937625293
9689,9689,56.0,1647.0,2751.0,BARDIYA,56.0,2059.0,,20.0,2002.0,2002-10-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,5.0,1.0,,1.0,1.0,1.0,1.0,-88.0,81.3609997664,28.5826390821
9690,9690,56.0,1654.0,1729.0,BARDIYA,56.0,2060.0,,26.0,2003.0,2003-06-18,4.0,1.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,4.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.6017551873,28.3435169972
9691,9691,56.0,1657.0,2733.0,BARDIYA,56.0,2059.0,,33.0,2002.0,2002-04-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,5.0,19.0,,1.0,1.0,0.0,0.0,-88.0,81.5533985675,28.2723675489
9692,9692,56.0,1659.0,1709.0,BARDIYA,56.0,2059.0,,24.0,2002.0,2002-08-17,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,3.0,3.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.4028195151,28.4247365217
9693,9693,56.0,1663.0,5759.0,BARDIYA,56.0,2062.0,,39.0,2005.0,2005-05-29,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,8.0,4.0,99.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.234008582,28.453227829
9694,9694,56.0,1665.0,1698.0,BARDIYA,56.0,2060.0,,24.0,2003.0,2003-10-04,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,3.0,3.0,9.0,,1.0,0.0,0.0,0.0,-88.0,81.651432898,28.3727120722
9695,9695,56.0,1670.0,2792.0,BARDIYA,56.0,2059.0,,35.0,2002.0,2002-10-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.4792319669,28.4390127327
9696,9696,56.0,1685.0,7751.0,BARDIYA,56.0,2059.0,,44.0,2002.0,2002-05-15,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.1914125311,28.5330267513
9697,9697,56.0,1686.0,8396.0,BARDIYA,62.0,2062.0,,22.0,2005.0,2005-06-24,4.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,5.0,4.0,9.0,,1.0,1.0,0.0,0.0,0.0,81.7411562968,28.314454974
9698,9698,56.0,1690.0,2746.0,BARDIYA,56.0,2059.0,,35.0,2002.0,2002-10-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,5.0,4.0,7.0,9.0,,1.0,1.0,0.0,0.0,-88.0,81.2669256647,28.6186590905
9699,9699,56.0,1691.0,2728.0,BARDIYA,56.0,2059.0,,35.0,2002.0,2002-04-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,4.0,8.0,3.0,,1.0,1.0,0.0,0.0,-88.0,81.3952092967,28.2341340182
9700,9700,56.0,1693.0,1610.0,BARDIYA,56.0,2058.0,,53.0,2001.0,2001-12-01,4.0,1.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,7.0,3.0,7.0,1.0,,1.0,0.0,1.0,1.0,-88.0,81.3319424578,28.4931488086
9701,9701,56.0,1694.0,5842.0,BARDIYA,56.0,2058.0,,34.0,2001.0,2001-12-31,4.0,1.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,5.0,1.0,99.0,3.0,5.0,3.0,1.0,1.0,0.0,0.0,0.0,-88.0,81.4625696302,28.4609488131
9702,9702,56.0,1697.0,5815.0,BARDIYA,56.0,2059.0,,28.0,2002.0,2002-06-18,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,4.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.2319220066,28.4995274016
9703,9703,56.0,1699.0,2736.0,BARDIYA,56.0,2059.0,,53.0,2002.0,2002-04-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,6.0,19.0,,1.0,1.0,0.0,0.0,-88.0,81.6407988267,28.2680171567
9704,9704,56.0,1700.0,5837.0,BARDIYA,56.0,2059.0,,51.0,2002.0,2002-08-22,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,8.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.4797238399,28.2383340769
9705,9705,56.0,1701.0,5835.0,BARDIYA,56.0,2060.0,,22.0,2004.0,2004-03-17,4.0,1.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,7.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.5860145428,28.4447415046
9706,9706,56.0,1714.0,1624.0,BARDIYA,56.0,2059.0,,37.0,2002.0,2002-06-08,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,6.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.4377261421,28.4983743135
9707,9707,56.0,1715.0,5750.0,BARDIYA,56.0,2056.0,,50.0,1999.0,1999-11-22,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,2.0,7.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.5026772464,28.3341896039
9708,9708,56.0,1716.0,6375.0,BARDIYA,50.0,2060.0,,37.0,2003.0,2003-09-21,4.0,1.0,0.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,4.0,9.0,99.0,2.0,2.0,4.0,,1.0,0.0,1.0,0.0,-88.0,81.5216642566,28.4305096239
9709,9709,56.0,1725.0,1618.0,BARDIYA,56.0,2059.0,,19.0,2002.0,2002-04-25,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,3.0,4.0,15.0,,1.0,1.0,0.0,0.0,-88.0,81.3670229325,28.2862753495
9710,9710,56.0,1730.0,2737.0,BARDIYA,56.0,2059.0,,23.0,2002.0,2002-09-30,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,1.0,5.0,2.0,5.0,4.0,5.0,9.0,,1.0,1.0,0.0,0.0,-88.0,81.3424491491,28.1802604948
9711,9711,56.0,1733.0,5846.0,BARDIYA,56.0,2059.0,,53.0,2002.0,2002-06-27,4.0,1.0,2.0,3.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,3.0,9.0,,1.0,0.0,1.0,1.0,-88.0,81.5074583474,28.3447830341
9712,9712,56.0,1734.0,7683.0,BARDIYA,56.0,2058.0,,30.0,2002.0,2002-03-19,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,4.0,3.0,4.0,,1.0,1.0,0.0,0.0,-88.0,81.353218852,28.4205299382
9713,9713,56.0,1736.0,1674.0,BARDIYA,56.0,2059.0,,31.0,2002.0,2002-08-17,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.2476942219,28.4474494956
9714,9714,56.0,1737.0,5833.0,BARDIYA,56.0,2059.0,,23.0,2002.0,2002-05-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,2.0,3.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.4541610646,28.3229062062
9715,9715,56.0,1745.0,5697.0,BARDIYA,56.0,2059.0,,27.0,2002.0,2002-10-02,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.4403659913,28.3274739548
9716,9716,56.0,1748.0,1695.0,BARDIYA,56.0,2058.0,,45.0,2001.0,2001-09-01,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,7.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.2868825859,28.5742642662
9717,9717,56.0,1749.0,5832.0,BARDIYA,56.0,2059.0,,24.0,2002.0,2002-05-22,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,7.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.1963446995,28.4213765718
9718,9718,56.0,1763.0,1728.0,BARDIYA,56.0,2059.0,,27.0,2002.0,2002-12-29,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,99.0,3.0,5.0,9.0,,1.0,0.0,0.0,0.0,-88.0,81.6313890007,28.3323332743
9719,9719,56.0,1765.0,5818.0,BARDIYA,56.0,2059.0,,21.0,2002.0,2002-08-22,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.3133167279,28.380063645
9720,9720,56.0,1775.0,5809.0,BARDIYA,56.0,2059.0,,15.0,2002.0,2002-06-29,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,99.0,4.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.5196757502,28.3062142738
9721,9721,56.0,1785.0,5693.0,BARDIYA,56.0,2059.0,,32.0,2002.0,2002-09-04,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,1.0,1.0,2.0,5.0,3.0,7.0,9.0,,1.0,1.0,0.0,0.0,-88.0,81.5392702439,28.2858274986
9722,9722,56.0,1789.0,5843.0,BARDIYA,56.0,2061.0,,30.0,2005.0,2005-03-08,4.0,1.0,2.0,3.0,9.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,99.0,4.0,7.0,2.0,,1.0,0.0,0.0,0.0,-88.0,81.3968067557,28.2726188392
9723,9723,56.0,1804.0,1726.0,BARDIYA,56.0,2058.0,,29.0,2001.0,2001-12-29,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.367826822,28.4335791534
9724,9724,56.0,1808.0,2749.0,BARDIYA,56.0,2059.0,,31.0,2002.0,2002-10-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,4.0,4.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.2727354484,28.2767587672
9725,9725,56.0,1813.0,5822.0,BARDIYA,56.0,2059.0,,19.0,2002.0,2002-06-08,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,2.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.6109430802,28.4167868081
9726,9726,56.0,1821.0,1672.0,BARDIYA,56.0,2059.0,,24.0,2002.0,2002-08-17,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,4.0,6.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.5688150236,28.2852464856
9727,9727,56.0,1822.0,1683.0,BARDIYA,56.0,2059.0,,34.0,2002.0,2002-08-11,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,4.0,6.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.5730556499,28.4022944734
9728,9728,56.0,1827.0,2732.0,BARDIYA,56.0,2059.0,,47.0,2002.0,2002-04-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,4.0,8.0,19.0,,1.0,1.0,0.0,0.0,-88.0,81.6084496889,28.324450106
9729,9729,56.0,1829.0,1701.0,BARDIYA,56.0,2059.0,,40.0,2002.0,2002-09-30,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,99.0,3.0,4.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.4917118636,28.5118023527
9730,9730,56.0,1833.0,2651.0,BARDIYA,56.0,2059.0,,63.0,2002.0,2002-04-30,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,99.0,5.0,9.0,1.0,,2.0,1.0,0.0,0.0,-88.0,81.4604969224,28.2009644416
9731,9731,56.0,1838.0,1686.0,BARDIYA,56.0,2059.0,,38.0,2002.0,2002-08-09,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,2.0,6.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.2669885126,28.5801803444
9732,9732,56.0,1848.0,11322.0,BARDIYA,56.0,2059.0,,30.0,2002.0,2002-12-15,4.0,1.0,2.0,3.0,9.0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,99.0,3.0,7.0,1.0,1.0,1.0,0.0,1.0,0.0,-88.0,81.2711136669,28.5837897154
9733,9733,56.0,1851.0,4421.0,BARDIYA,62.0,2062.0,,21.0,2005.0,2005-06-24,4.0,1.0,0.0,3.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,5.0,5.0,4.0,5.0,9.0,,2.0,0.0,0.0,0.0,-88.0,81.3440335469,28.5735513632
9734,9734,56.0,1852.0,5826.0,BARDIYA,56.0,2059.0,,23.0,2002.0,2002-12-05,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,4.0,5.0,15.0,,1.0,1.0,0.0,0.0,-88.0,81.4249752803,28.5594049788
9735,9735,56.0,1855.0,2780.0,BARDIYA,56.0,2059.0,,13.0,2003.0,2003-04-12,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,5.0,8.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.4085800794,28.5177886135
9736,9736,56.0,1866.0,2810.0,BARDIYA,56.0,2058.0,,16.0,2002.0,2002-04-11,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,4.0,5.0,15.0,,1.0,1.0,0.0,0.0,-88.0,81.340972316,28.2656496809
9737,9737,56.0,1869.0,11707.0,BARDIYA,56.0,2059.0,27.0,27.0,2002.0,2002-10-08,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,9.0,99.0,4.0,7.0,1.0,,2.0,0.0,0.0,0.0,-88.0,81.2582400514,28.5853422601
9738,9738,56.0,1872.0,5757.0,BARDIYA,56.0,2059.0,,16.0,2002.0,2002-04-17,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,1.0,2.0,5.0,2.0,5.0,3.0,7.0,9.0,,1.0,1.0,0.0,0.0,-88.0,81.3306700699,28.2737078627
9739,9739,56.0,1877.0,5788.0,BARDIYA,56.0,2058.0,,24.0,2002.0,2002-03-02,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,100.0,81.5386117127,28.2698244418
9740,9740,56.0,1880.0,5522.0,BARDIYA,56.0,2055.0,,20.0,1998.0,1998-05-21,4.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,5.0,2.0,5.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,0.0,81.4623985623,28.4502519438
9741,9741,56.0,1882.0,5793.0,BARDIYA,56.0,2058.0,,40.0,2002.0,2002-03-11,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,3.0,7.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.2624062028,28.5549894381
9742,9742,56.0,1884.0,1705.0,BARDIYA,56.0,2059.0,,22.0,2002.0,2002-09-30,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,4.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.2464736964,28.4761258461
9743,9743,56.0,1887.0,1689.0,BARDIYA,56.0,2059.0,,24.0,2002.0,2002-08-09,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,5.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.603740825,28.267750455
9744,9744,56.0,1899.0,2717.0,BARDIYA,56.0,2059.0,,21.0,2002.0,2002-04-25,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,3.0,4.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.3568226561,28.4399639945
9745,9745,56.0,1904.0,5777.0,BARDIYA,56.0,2058.0,,27.0,2002.0,2002-03-19,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,2.0,3.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.6325725343,28.3863307175
9746,9746,56.0,1906.0,1703.0,BARDIYA,56.0,2059.0,,40.0,2002.0,2002-09-30,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,6.0,4.0,99.0,3.0,2.0,4.0,,1.0,1.0,0.0,0.0,-88.0,81.1263396659,28.4423347035
9747,9747,56.0,1910.0,1669.0,BARDIYA,56.0,2059.0,,36.0,2002.0,2002-08-17,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,4.0,6.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.3853317799,28.5727174848
9748,9748,56.0,1913.0,7663.0,BARDIYA,56.0,2059.0,,18.0,2002.0,2002-10-20,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,2.0,5.0,2.0,99.0,4.0,4.0,1.0,,1.0,1.0,0.0,0.0,-88.0,81.6579311872,28.2929770896
9749,9749,56.0,1920.0,7747.0,BARDIYA,56.0,2059.0,,20.0,2002.0,2002-08-25,4.0,1.0,2.0,2.0,9.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,5.0,3.0,5.0,9.0,,1.0,0.0,0.0,0.0,-88.0,81.4347027406,28.3396657113
9750,9750,56.0,1925.0,2753.0,BARDIYA,56.0,2059.0,,23.0,2002.0,2002-10-24,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,2.0,4.0,17.0,,1.0,1.0,0.0,0.0,-88.0,81.5318881207,28.47780234
9751,9751,56.0,1926.0,11326.0,BARDIYA,56.0,2055.0,,36.0,1998.0,1998-08-09,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,99.0,4.0,5.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.6263554005,28.4435310944
9752,9752,56.0,1932.0,5706.0,BARDIYA,56.0,2059.0,,24.0,2002.0,2002-10-21,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,1.0,2.0,99.0,4.0,7.0,1.0,,1.0,1.0,1.0,1.0,-88.0,81.2096758174,28.5711182724
9753,9753,56.0,1945.0,1615.0,BARDIYA,56.0,2058.0,,41.0,2002.0,2002-01-05,4.0,1.0,2.0,2.0,9.0,1.0,0.0,0.0,0.0,1.0,5.0,2.0,99.0,3.0,3.0,4.0,,1.0,0.0,0.0,0.0,-88.0,81.344652561,28.5668439276
9754,9754,56.0,1946.0,7730.0,BARDIYA,56.0,2060.0,,52.0,2003.0,2003-10-08,4.0,1.0,2.0,2.0,9.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,99.0,2.0,8.0,1.0,,1.0,0.0,0.0,0.0,-88.0,81.4533056669,28.4843545514
